,Species_Name,Actual EvapoTranspiration,After-ripening requirement,Altitude,Altitude (maximum recorded),Altitude (minimum recorded),Altitude (typical minimum),Annual precipitation,Annual seed dispersal,Appendages on dispersal unit,Average annual relative humidity,Average number of ground frost days per year (sum) (FRS),British distribution (post 1949 records),Carnivory,Change Index,Chromosome cDNA content,Chromosome number,Chromosome ploidy,Cleistogamy,Clonality,Cloud cover,"Comments, notes, methods",Dataset (1),Dataset (2),Dichogamy,"Dicliny (monoeceous, dioecious, hermaphrodite)",Dispersal syndrome (agent),Dispersal unit (dispersule / diaspore) length,EW Index,Ecosystem rooting depth,Ellenberg indicator value: Light,Ellenberg indicator value: Moisture,Ellenberg indicator value: Salt tolerance,Ellenberg indicator value: nitrogen,Ellenberg indicator value: pH (reaction),End of flowering,Epoch,Exposure,Family,Fern  and moss spore width (diameter),Fertilization,Fine root diameter,First historical record: 1. date,First historical record: 2. site,Flow,Flower pollen ovule ratio,Flowering periode: peak month,Fossil record: 1. earliest record,Fossil record: 2. earliest postglacial record,Fraction of absorbed photosynthetic active radiation (FAPAR) of the site,GPP of the site,Genera growth form,Germination requirements 1. chilling,Germination requirements 2. light,Germination requirements 3. temperature fluctuation,Germination type,Habitat / plot description,Heteromorphy,Heterophylly,Identifier within contributed dataset (ID),Inbreeding,Incompatibility systems,Intensity of mycorrhizal infection,January mean temperature,July mean temperature,Latitude,Length of growing season (LGP),Location / Site Name,Location Country,Longitude,Major Phylogenetic Group,Maximum Green Vegetation Fraction,Maximum depth of leaves in the canopy,Maximum temperature at which 50% seeds germinate,Maximum temperature of germination,Mean annual sum of potential evapotranspiration (PET),Mean annual temperature (MAT),Mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean number of wet days per year,Mean sum of annual precipitation (PPT / MAP / TAP),Mid Point,Minimum temperature at which 50% seeds germinate,Minimum temperature germination,Mono/poly carpic,Mycorrhizal type,NDVI of the site,NPP of the site (2),Net primary productivity of the site (NPP),Normal method of propagation,Northern Limit in Britain,Northern Limit in Europe,Number of European countries in which native,Nutrition (autotroph versus heterotroph),"Onset of flowering (first flowering date, beginning of flowering period)",Order,Photoperiodism: threshold value (h),Photoperiodism: type,Photosynthesis per leaf area at leaf temperature (A_area),Photosynthesis per leaf dry mass (Amass),Physical defences on buds,Physical defences on flowers/fruits,Physical defences on leaves,Physical defences on stems,Plant age at first flowering (primary juvenil period),Plant growth form,Plant height (unspecified if vegetative or reproductive),Plant life form (Raunkiaer life form),Plant photosynthetic pathway,Plant relative growth rate (RGR),Pollen viability,Pollen: 1. mono/di-morphic,Pollen: 2. diameter (um),Pollination syndrome (pollen vector),Precipitation Seasonality (Coefficient of Variation),Precipitation of Coldest Quarter,Precipitation of Driest Month,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Wettest Month,Precipitation of Wettest Quarter,Priestley-Taylor alpha coefficient,Range: 1. european countries where native,Range: 2. european countries where introduced,Range: 3. continents where native,Range: 4. continents where introduced,Reference / source,Root architecture / root system / root habit,Root hair length,Root hairs,"Root persistence (livespan, longevity)",Root rooting depth ,SLA: undefined if petiole in- or excluded,SN Index,Salinity Tolerance,Seed / ovule ratio,Seed dry mass,Seed length (largest dimension length),Seed number per plant,Seed shedding season (time of seed dispersal),Seed viability,Seedbank density,Seedbank longevity,Seedbank type,Seeds per flower,Soil C content per ground area,Soil N content per ground area,Soil bulk density,Soil field capacity,Soil ph,Soil plant available water capacity of rooting zone (derived from remote sensing) 1,Soil plant available water capacity of rooting zone (derived from remote sensing) 2,Soil profile available water capacity,Soil thermal capacity,Soil water content (SWC),Soil wilting point,Solar radiation (kJ m-2 day-1),Southern Limit in Europe,Species conservation status,Species continentality,Species eastern limit,Species nutrient requirements (in soil),Species nutrient requirements (in water),Species occurance dynamics (increasing / decreasing),Species origin,"Species pH requirement ( soil, extreme minimum)","Species pH requirement ( soil, typical minimum)","Species pH requirement (soil, extreme maximum)","Species pH requirement (soil, typical maximum)","Species pH requirement (water, extreme maximum)","Species pH requirement (water, extreme minimum)","Species pH requirement (water, typical maximum)","Species pH requirement (water, typical minimum)",Species rarity status,Species soil moisture requirements (drainage),Species soil moisture requirements (supply),Species soil moisture requirements (water table),Species status (nativity at growth location),Species synonyms (alternative name),Spread (plant height versus plant width relationshp)),Stem longevity,Stem self-supporting,Stomata density,Stomata density on lower surface,Stomata density on upper surface,Stomata distribution (surfaces present),Subclass,Temperature sum of growing degree days (GDD),Temperature: Annual Range,Temperature: Isothermality (BIO2/BIO7) (* 100),Temperature: Max Temperature of Warmest Month,Temperature: Mean Diurnal Range (Mean of monthly (max temp - min temp)),Temperature: Mean Temperature of Coldest Quarter,Temperature: Mean Temperature of Driest Quarter,Temperature: Mean Temperature of Warmest Quarter,Temperature: Mean Temperature of Wettest Quarter,Temperature: Min Temperature of Coldest Month,Temperature: Seasonality (standard deviation *100),Terrestrial chlorophyll index of the site,Time (season) of germination (seedling emergence),Tolerance (resistance) to heavy metals,Tolerance to drought,Tolerance to frost (non-woody tissue),Tolerance to frost (seedlings),Tolerance to grazing,Tolerance to shade,Typical abundance where naturally occurring,Vegetation type / Biome,Vegetative regeneration / reproduction (clonal spread),Vegetative reproduction: pattern forming,Water vapor pressure (kPa),Wetness/Humidity/Aridity of area where samples were taken,Wind speed (m s-1),Woodiness
2951,Spiraea douglasii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,Spiraea japonica,799.5,,430.0,,,,,,,70.5,174.85,,,,1.128571429,18,2.666666667,,,61.2,,Wang et al 2016,Han W. Leaf Nitrogen and Phosphorus for China's Terrestrial Plants,,,,,,0.799999982,,,,,,,Oligocene,,Rosaceae,,,,,,,,,,,0.318791658,920.5,S,,,,,,,,100929.5,,,,,,34.195,9.5,Zhenjiang,China,119.0233333,Angiosperms,86.0,,,,979.0,12.93541668,215.7489624,-69.59795761,146.1533737,80.3,924.5,28.45,,,,,0.424867183,614.8499756,246.0,,,,,,,Rosales,,,,,,,,,,S,,,,,,,,,82.69991157,71.0,19.0,71.0,497.0,217.5,497.0,81.0,,,,,Chen et al 2013,,,,,,123.31,,,,,,,,,,,,,11.01880026,1179.61499,1.494389951,407.0774994,6.551000118,187.7000046,169.5999985,236.1819992,1.193300009,80.0,170.8955002,15458.33333,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,Spiraea japonica,,,,,,,,Magnoliidae,3201.0,35.20000029,25.81750697,29.85000038,9.095833573,0.691666642,0.691666642,24.19999989,24.19999989,-5.349999905,954.926742,1.877345681,,,,,,,,,4,,,1.214583342,0.9786,3.041666667,
2953,Spiraea media,237.5,,957.5,,,,,,,62.0,266.45,,,,1.128571429,18,2.666666667,,,50.8,,Slemnev et al 2012,Slemnev et al 2012,,,,,,0.799999982,,,,,,,Oligocene,,Rosaceae,,,,,,,,,,,,294.65,S,,,,,,,,112583.0,,,,,,48.682,4.0,somon Sharyn-Gol,Mongolia,96.706,Angiosperms,78.5,,,,777.0,1.100000051,153.0972519,-36.74250031,116.3563728,68.95,278.5,28.45,,,,,0.313900396,298.8000031,185.1,,,,,,,Rosales,,,,,,,,,,T,,,,,,,,,77.63037656,24.0,5.5,20.0,158.0,62.0,158.0,30.5,,,,,Prentice et al 2011,,,,,,130.1192904,,,,,,,,,,,,,7.507500172,761.6400147,1.768399954,245.7440033,7.201499939,60.04999828,62.10000229,149.4140015,1.399600029,33.5,96.32700348,13781.125,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,1198.0,51.15000057,25.31771945,25.05000019,12.93333333,-17.05833348,-14.48333339,17.79166683,17.79166683,-26.10000038,1424.171766,1.047232419,,,,,,,,,6,,,0.498333332,0.33455,2.274999991,
2954,Spiraea salicifolia,404.0,,772.5,,,,,,,60.5,259.25,,does not kill insects,,1.128571429,18,2.666666667,,,59.95,,TRY db 181,Han W. Leaf Nitrogen and Phosphorus for China's Terrestrial Plants,,hermaphrodite,,,,0.75,,,,,,9.0,Oligocene,,Rosaceae,,,,,,,,,,,0.441194445,608.55,S,,,,,,,none,69787.5,,,,,,46.22627567,6.0,"Orkhon River flood plain, somon Shaamar",China,119.3833333,Angiosperms,99.0,,,,760.5,-0.256249954,174.4644165,-44.72537422,126.2524567,84.55,464.0,28.45,,,polycarpic,,0.392199859,424.3000031,266.75,,,,7.0,autotrophic,6.0,Rosales,,,,,,,glabrous,soft hairs,,S,100,phanerophyte,C3,,,,,insect,110.7280255,11.5,3.0,11.5,315.5,131.0,315.5,55.5,,,Europe,,"Clapham AR, Tutin TG, Moore DM 1987    Flora of the British Isles, 3rd ed, Cambridge University...",,,,,,,,,,,,,,,,,,,9.345280171,974.2755127,1.487640023,414.786499,6.991499901,73.40000153,83.40000153,251.7779999,1.18829,59.0,163.0090027,13208.16667,,,,,,,increasing,Archeophyt in British Islands,,,,,,,,,,,,,naturalised,,height = width,,self-supporting,,,,,Magnoliidae,1387.0,53.95000076,25.5812427,24.35000038,13.22083344,-19.90833338,-17.69166676,16.93333356,16.93333356,-29.60000038,1485.707416,1.332284093,,,,,,,,,4,suckers,patch-forming,0.552083327,0.64615,2.087499991,woody
2955,Spiraea tomentosa,617.0,,88.0,,,,,,,80.0,236.2,,,,1.128571429,18,2.666666667,,,69.1,,"GLOPNET; Royer et al, 2012",Small1972_OTTAWA,,,,,,1.0,,,,,,,Oligocene,,Rosaceae,,,,,,,,,,,,1015.1,S,,,,,,,,1770.0,,,,,,45.4,8.0,"Ontario, Ottawa, Mer Bleue",Canada,-75.59,Angiosperms,97.0,,,,812.0,5.54583325,174.6952515,-61.12358093,113.5737457,146.5,927.0,28.45,,,,,0.50308466,645.5999756,604.2,,,,,,,Rosales,,,,161.6128,,,,,,S,,,,,,,,,15.13617304,199.0,56.0,181.0,266.0,89.0,266.0,77.0,,,,,"Wright et al 2004; Royer et al, 2012",,,,,,154.4589823,,,,,,,,,,,,,12.51500034,1332.98999,1.558159947,401.2080078,6.537000179,113.0999985,113.0999985,227.6900024,1.241739988,84.0,173.5180054,12527.0,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,1784.0,41.0,23.90872997,24.39999962,9.958333552,-9.0333335,-7.883333524,19.08333317,19.08333317,-16.70000076,1148.404283,1.904251695,,,,,,,,,4,,,0.824999993,1.0986,3.058333317,
2956,Spiranthes aestivalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,Spiranthes romanzoffiana,,,,,,,1248.0,,,,,18.0,does not kill insects,0.45,,60,,,Little or no vegetative spread,,,,,,hermaphrodite,,,8.58,,,,,4.0,6.0,8.0,,,,,,,1828.0,"Castletown, Co. Cork.",,,,,,,,,,,,,,,none,,,,,4.400000095,14.10000038,,,,,,,,,,,,,,,,,,,,,,,,,,vegetative,No,,2.0,autotrophic,7.0,,,,,,,,glabrous,soft hairs,,,12,Hemicryptophyte,C3,,,,,insect,,,,,,,,,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,Not continental,Hyperoceanic,infertile,,,Neophyt in British Islands,,,,,,,,,Scarce,,,,native,,height > width,<1,self-supporting,,,,,,,,,,,,,,,,,,,,,,,,mid,scattered,Boreal montane,tubers,,,,,non-woody
2958,Spiranthes spiralis,,,,182,0.0,,884.0,irregular,,,,,does not kill insects,-0.95,,30,,cleistogamy not recorded,Little or no vegetative spread,,,,,homogamous,hermaphrodite,wind,,5.62,,,4.0,,3.0,6.0,11.0,,indifferent,,,cross or automatic self,,1548.0,"Syon Park, London",,,9.0,,,,,,,,,,,,,,,,normally mycorrhizal,4.400000095,15.89999962,,,,,,,,,,,,,,,,,,,,,polycarpic,orchid,,,,seed,Yes,50-55,27.0,autotrophic,8.0,,,,,,,,glabrous,glandular hairs,5-20 yrs,,20,Hemicryptophyte,C3,,,,,insect,,,,,,,,,,,Europe,,Wells TCE 1991    personal communication,absent,,,,,,1.23,fresh,,,,1000-10000,autumn,,no seedbank recorded,,,100-1000,,,,,,,,,,,,,<45,,Not continental,European,infertile,,declining,Neophyt in British Islands,,,,8.2,,,,,Present,free-draining,intermittent,permanently low,native,,height > width,<1,self-supporting,,,,,,,,,,,,,,,,,,,,resists,very resistant,,,none,scattered,Southern Temperate,tubers,patch-forming,,,,non-woody
2959,Spirodela polyrhiza,,,,,,,768.0,,,,,,does not kill insects,-0.18,,40,,,Fragmenting as part of normal growth,,,,,,monoecious,,,3.47,,,11.0,1.0,,,,,,,,,,1724.0,,nil,,,,,,,,,,,,,,,,,,never mycorrhizal,3.900000095,15.89999962,,,,,,,,,,,,,,,,,,,,,,absent,,,,,No,,24.0,autotrophic,7.0,,,,,,,,,,,,,Perennial hydrophyte,C3,,,,,,,,,,,,,,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,Not continental,Circumpolar,,mesotrophic,declining,Neophyt in British Islands,,,,,,,,,Present,,,,native,,not applicable,,,,,,upper,,,,,,,,,,,,,,,,,,,,none,scattered,Southern Temperate,turions,ramets not connected,,,,non-woody
2960,Sporobolus indicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,Stachys alpina,,absolute,,243,,,1007.0,,,,,,does not kill insects,,,,,,Little or no vegetative spread,,,,,,,,,6.63,,,5.0,0.0,7.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,none,,,,,3.099999905,14.69999981,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,15.0,autotrophic,6.0,,,,,,,,soft hairs,,,,100,hemicryptophyte,C3,,,,,insect,,,,,,,,,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,Not continental,European,fertile,,,Archeophyt in British Islands,,,,,,,,,,,,,native,,height > width,<1,self-supporting,,,,,,,,,,,,,,,,,,,,,,,,mid,scattered,Temperate,,,,,,non-woody
2962,Stachys annua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,Stachys arvensis,,,,381,,,964.0,,,,,,does not kill insects,-1.17,,,,,Little or no vegetative spread,,,,,homogamous,hermaphrodite,unspecialised,,5.27,,8.0,,0.0,5.0,,11.0,,,,,normally self,,1632.0,"Margate, Kent",,,,,,,,,,,,,,,,,,,,,15.30000019,,,,,,,,,,,,,,,,,,,,,,,,,,seed,Yes,50-55,23.0,autotrophic,4.0,,,,,,,,,soft hairs,,,10,therophyte,C3,,,,,selfed,,,,,,,,,,,Europe,North America,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,,2.48,,,,,,,,413,,long-term persistent,,,,,,,,,,,,,,<45,,Not continental,Suboceanic,infertile,,declining,Archeophyt in British Islands,,,,,,,,,,,,,native,,height = width,<1,self-supporting,,,,,,,,,,,,,,,,,,spring,,,,,,none,scattered,Southern Temperate,,no ramets,,,,non-woody
2964,Stachys byzantina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,Stachys germanica,,,,150,100.0,,661.0,irregular,,,,,does not kill insects,-0.27,,,,,Little or no vegetative spread,,,,,protandrous,gynodioecious,eaten by mammals,1.8,5.4,,,3.0,,5.0,8.0,,,exposed,,,,,1633.0,Oxfordshire,,,7.0,,,,,,,absolute,,epigeal,,,,,,,,3.400000095,16.10000038,,,,,,,,,,,,,,,,,,,,,,,,,,seed,No,,23.0,autotrophic,6.0,,,,,,,,soft hairs,,1-2 yrs,,10,hemicryptophyte,C3,,,,,insect,,,,,,,,,,,Europe,,Dunn AJ 1991    personal communication,fibrous,,,,shallow,,1.3,,,1.4,,1000-10000,autumn,some non-viable,,>20 yrs,,01-Oct,,,,,,,,,,,,,,Endangered,Not continental,European,fertile,,declining,Neophyt in British Islands,,6.44,,7.48,,,,,Rare,free-draining,seasonal,,native,,height > width,01-Feb,self-supporting,,430,40,both,,,,,,,,,,,,,,,,wilts and recovers,resistant,sensitive,,none,scattered,Temperate,,,,,,non-woody
2966,Stachys palustris,,,,457,0.0,,1079.0,,,,,,does not kill insects,0.01,,102,,,Rhizome far creeping,,,,,markedly protandrous,hermaphrodite,water,2.1,4.86,,,8.0,,,,9.0,,,,,normally cross,,1597.0,Kent,,6182.0,,,,,,,absolute,,partial,epigeal,,,,,,,normally mycorrhizal,3.700000048,14.60000038,,,,,,,,,,,,,,,,,,,,,,arbuscular,,,,seed and vegetative,No,,26.0,autotrophic,7.0,,,,,,,,soft hairs,,,,100,Non-bulbous geophyte,C3,,high,,45.5,insect,,,,,,,,,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,,3.55,,,1.01,,,,,4,5-20 years,long-term persistent,,,,,,,,,,,,,,,,Not continental,Circumpolar,fertile,,,Neophyt in British Islands,4.96,,7.48,,6.66,5.33,,,Present,,,,native,,height > width,<1,self-supporting,,,,,,,,,,,,,,,,,,spring,,,,,decreases,none,frequent,Boreo-Temperate,tubers,diffuse ramets,,,,non-woody
2967,Stachys recta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,Stachys sylvatica,,,,845,0.0,,1064.0,,,,,,does not kill insects,-0.49,,64,,,Rhizome far creeping,,,,,markedly protandrous,hermaphrodite,unspecialised,2,4.55,,,6.0,,,,8.0,,,,,cross or automatic self,,1629.0,,,,,"Pleistocene , Cromer Forest Bed, Cromerian intergl","Anglian, hoxnian interglacial, Flandrian 7b, 8,",,,,absolute,,,epigeal,,,none,,,,normally mycorrhizal,3.599999905,14.69999981,,,,,,,,,,,,,,,,,,,,,polycarpic,arbuscular,,,,vegetative,,>65,27.0,autotrophic,7.0,,,,,,,,soft hairs,,,,100,hemicryptophyte,C3,,high,,43.0,insect,,,,,,,,,,,Europe,,"Grime JP, Hodgson JG, Hunt R 1988    Comparative Plant Ecology, Unwin Hyman, London",,,,,,,3.49,,,1.4,,,autumn,some non-viable,9,,long-term persistent,4,,,,,,,,,,,,,No,,Not continental,Euro-Siberian,fertile,,increasing,Neophyt in British Islands,,4.9,,6.7,,,,,Present,,,,native,,height > width,<1,self-supporting,,136,,lower,,,,,,,,,,,,,,spring,pseudometallophyte,,,,,mid,frequent,Temperate,stolons,diffuse ramets,,,,non-woody
2969,Staphylea pinnata,624.0,,339.0,,,,,,,77.0,216.2,,,,3.43,26,,,,80.4,,"LEDA Traitbase; Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology  ...",http://www.uni-oldenburg.de/en/landeco/research/projects/LEDA/Data%20Files/,,,,,,0.800000012,,,,,,,Late Cretaceous,,Staphyleaceae,,,,,,,,,,,0.503361106,1144.8,ST,,,,,,,,10815.5,,,,,,47.689785,10.0,,GERMANY,7.527948151,Angiosperms,90.0,,,,803.0,10.07499994,164.6640015,-59.36024857,105.3069992,179.3,803.0,83.25,,,,,0.64002347,698.0999756,710.6,,,,,,,Crossosomatales,,,,,,,,,,T,,,,,,,,,16.26866164,178.0,49.0,158.0,233.0,83.0,245.0,77.0,,,,,Kleyer et al 2008,,,,,,313.4,,,,,,,,,,,,,11.65849972,1382.410034,1.471600056,412.0280151,5.852000237,58.70000076,58.70000076,245.8099976,1.176280022,79.0,166.2180023,11619.83333,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,1569.0,26.09999967,31.73690953,22.39999962,8.283333282,2.133333266,3.299999932,18.3166666,16.59999991,-3.700000048,657.3344957,1.989972472,,,,,,,,,4,,,0.984166662,0.9613,2.583333333,
2970,Stellaria alsine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,Stellaria aquatica,458.0,,22.0,,,,747.0,,,79.0,199.5,,does not kill insects,0.0,,28,,pseudo-cleistogamous,Shortly creeping and rooting at nodes,80.4,,"LEDA Traitbase; Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology  ...",http://www.uni-oldenburg.de/en/landeco/research/projects/LEDA/Data%20Files/,protandrous,hermaphrodite,,0.4,4.0,0.600000024,,,,,,8.0,,,Caryophyllaceae,,,,,,,,,,,0.506722212,1146.2,,,,,,,,,11279.0,,,rarely mycorrhizal,3.599999905,16.0,52.74152872,9.0,,GERMANY,12.22397482,Angiosperms,98.0,,,,718.0,9.400000066,155.1378326,-62.73408127,92.40724945,159.7,554.0,,,,,absent,0.653733075,697.2999878,572.7,seed and vegetative,,60-65,26.0,autotrophic,7.0,Caryophyllales,,,,,,,,glabrous,,H,100,hemicryptophyte,C3,,,,,insect,23.44969615,125.0,29.0,107.0,184.0,67.0,184.0,63.0,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,473.4,1.76,,,0.2,,,,,,,,,11.65849972,1382.410034,1.471600056,412.0280151,6.105999947,124.9000015,232.699997,245.8099976,1.176280022,67.0,166.2180023,9960.5,No,,Not continental,Euro-Siberian,fertile,,,Neophyt in British Islands,,,,,,,,,Present,,,,native,Myosoton aquaticum,height > width,,decumbent,,54,31,both,Magnoliidae,1741.0,26.80000019,30.7213928,22.10000038,8.233333329,1.25000002,4.999999901,17.91666699,17.91666699,-4.699999809,680.7081974,1.702904224,spring,,,,,,none,frequent,Temperate,rooting stems,patch-forming,0.942500005,0.7479,3.708333294,non-woody
2972,Stellaria graminea,417.0,,28.0,731,0.0,,1065.0,,,84.0,230.6,,does not kill insects,-0.02,2.2,34,4.5,,Rhizome shortly creeping,72.7,,TRY db 045,Garnier E. The VISTA Plant Trait Database,protandrous,gynodioecious,unspecialised,1,4.46,0.600000024,7.0,6.0,,4.0,,8.0,PPH,,Caryophyllaceae,,cross or automatic self,,1629.0,London,,,,,,0.523750007,1214.9,H,,,,,,,,21891.0,,,rarely mycorrhizal,3.5,14.60000038,56.5,9.0,South East Baltic Sea,Sweden,16.5,Angiosperms,92.0,,,,582.0,7.500000017,147.0938263,-50.91741562,92.40724945,154.4,568.0,2.65,,,,absent,0.470046237,600.1499939,659.2,,No,,26.0,autotrophic,5.0,Caryophyllales,,,,,,,soft hairs,glabrous,,H,20,hemicryptophyte,C3,,,,,insect,20.37861878,120.0,28.0,94.0,171.0,66.0,185.0,71.0,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,225.0,3.53,,,,,,,,861.95,,long-term persistent,,15.91460037,1911.27002,1.300600052,392.2260132,5.67200017,109.699997,185.8999939,236.7290039,1.047279954,80.0,155.496994,10032.5,,,Not continental,Euro-Siberian,infertile,,,Neophyt in British Islands,,,,,,,,,Present,,,,native,,height > width,<1,decumbent,,85,35,both,Magnoliidae,1387.0,26.30000019,27.53485366,19.39999962,7.241666565,-0.266666611,1.849999952,15.51666641,14.64999962,-6.099999905,680.6881548,1.860307932,spring,,,,,,none,frequent,4,creeping stock,diffuse ramets,0.841666656,0.9178,4.625,non-woody
2973,Stellaria holostea,,,,914,0.0,,1058.0,,,,,,does not kill insects,-0.56,2.9,26,,,Rhizome shortly creeping,,,,,weakly protandrous,hermaphrodite,unspecialised,3,4.58,,,5.0,,,,6.0,,,,,cross or automatic self,,1562.0,,,,,,,,,,,,,epigeal,,,,,,,occasionally mycorrhizal,,14.69999981,,,,,,,,,,,,,,,,,,,,,polycarpic,arbuscular,,,,,,60-65,24.0,autotrophic,4.0,,,,,,,,,hairy,,,15,chamaephyte,C3,,,,,insect,,,,,,,,,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,,3.42,,,2.1,,,summer,,10,,"seedbank present, type uncertain",,,,,,,,,,,,,,No,,Not continental,Euro-Siberian,infertile,,declining,Neophyt in British Islands,3.5,4.2,7.4,5.4,,,,,Present,,,,native,,height > width,,decumbent,,118,3,both,,,,,,,,,,,,,,,,,,,,none,frequent,Temperate,creeping stock,patch-forming,,,,woody
